name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19.782833,73,43.80567,-79.22746,3,17,1,0,,,33,365
2.7303877,3,43.66689,-79.40876,0,200,1,0,,,3,36
1.6953102,3,43.66654000000001,-79.40819,2,80,1,8,45.0,3.33,3,55
-12.49585,3,43.666909999999994,-79.40874000000002,2,150,1,8,30.0,3.64,3,79
-32.582005,122,43.64463,-79.39036999999998,0,200,30,0,,,35,89
-32.588932,23,43.66955,-79.38064,2,51,3,1,76.0,0.61,1,89
-16.211154999999998,89,43.66863,-79.37827,0,93,7,1,83.0,0.54,3,140
1.2912268999999998,49,43.65947,-79.46588,0,84,5,1,61.0,0.88,1,365
40.36179,60,43.68394,-79.46822,2,27,6,0,,,4,249
-8.832245,62,43.657270000000004,-79.40014000000002,2,65,15,1,83.0,0.54,1,151
6.2288112999999985,125,43.78512,-79.45064,0,59,5,0,,,4,0
-39.997726,3,43.6692,-79.39331999999997,0,169,1,0,,,4,365
28.29285,3,43.66747,-79.4023,0,180,1,0,,,1,179
-2.6032422000000004,41,43.65312,-79.5699,2,250,2,0,,,1,365
4.882081,125,43.78334,-79.45255,0,69,5,0,,,4,365
-20.837975,122,43.6416,-79.3833,0,75,30,1,79.0,0.58,1,47
49.72592,65,43.79864,-79.31512,2,77,1,0,,,1,295
14.713876,106,43.65314,-79.48552,2,67,1,0,,,1,179
34.840828,48,43.7721,-79.34606,2,80,2,0,,,1,0
-16.107498,122,43.64058,-79.39704,0,98,3,4,82.0,1.64,2,62
17.54318,138,43.75444,-79.50488,2,80,1,0,,,3,177
43.490578,122,43.64367,-79.39026,0,169,2,2,86.0,0.97,8,356
-22.86546,122,43.6414,-79.38206,0,112,1,3,65.0,1.29,3,207
-9.6341505,41,43.64004,-79.56329000000002,2,45,1,0,,,1,0
-38.10071,87,43.63776,-79.40023000000002,2,174,1,0,,,2,365
-38.131325,62,43.658609999999996,-79.39542,2,61,1,5,79.0,2.21,3,0
14.25897,93,43.69621,-79.3337,2,37,62,0,,,5,349
55.47717700000001,65,43.801559999999995,-79.3254,0,318,3,1,80.0,0.57,1,267
3.4001036,137,43.69273,-79.39612,2,86,1,0,,,1,0
-0.63938826,37,43.74175,-79.26275,2,46,4,0,,,4,64
-6.2557364,12,43.71503,-79.25317,0,59,5,3,51.0,1.27,1,364
37.452744,122,43.643409999999996,-79.38157,0,98,10,0,,,62,354
6.4120393,63,43.70136,-79.54842,2,35,30,7,63.0,2.96,1,352
10.412233,23,43.65806,-79.37581,2,55,3,0,,,2,89
-1.7563167000000002,103,43.646390000000004,-79.44655,0,89,2,3,83.0,1.32,2,194
-10.323724,122,43.640809999999995,-79.39428000000002,0,89,1,3,74.0,1.55,5,207
-5.6223774,122,43.64066,-79.39901,0,175,1,0,,,1,0
34.264164,65,43.78100000000001,-79.32195,2,67,1,1,62.0,0.86,1,180
-30.431278,83,43.70979000000001,-79.39451,3,22,1,2,87.0,0.88,1,0
16.711857000000002,138,43.75659,-79.49791,2,35,2,1,91.0,0.48,1,0
5.4294467000000015,92,43.68003,-79.43696,0,52,2,4,79.0,1.71,2,0
-6.635984,129,43.762859999999996,-79.40833,3,35,7,0,,,1,9
3.4425359,68,43.72358,-79.4132,3,35,1,0,,,15,85
7.0478460000000025,92,43.68022,-79.43751,0,96,2,3,85.0,1.27,2,77
3.3243954,69,43.72268,-79.41338,3,35,1,0,,,15,85
35.18855,69,43.72268,-79.41287,3,35,1,1,86.0,0.51,15,85
32.9607,68,43.72377,-79.41145,3,35,1,0,,,15,360
-36.330387,109,43.63769,-79.44326,0,70,1,4,70.0,1.97,1,155
-20.999964,120,43.66624,-79.40158000000002,2,45,13,0,,,2,350
1.4840772,122,43.644909999999996,-79.38844,0,128,3,6,38.0,2.73,4,236
18.16617,79,43.65736,-79.36579,0,900,1,0,,,1,179
2.5993557000000003,25,43.73611,-79.44946,3,20,1,0,,,33,365
-1.0004971,32,43.65829,-79.4462,2,32,2,1,97.0,0.43,1,0
-3.2173145,122,43.64863,-79.38953000000002,0,99,1,4,53.0,1.94,62,119
-21.978674,122,43.64372,-79.37977,0,98,1,1,86.0,0.51,62,210
18.285612,31,43.76575,-79.29042,2,39,1,3,61.0,2.37,11,0
-22.845377,122,43.63922,-79.39814,0,75,1,3,59.0,1.43,2,227
-10.492492,86,43.78091,-79.4188,0,100,1,1,75.0,0.63,3,85
2.2835238,15,43.70144000000001,-79.44375,0,80,3,1,99.0,0.42,1,73
26.767035,52,43.7976,-79.35831999999998,2,55,1,1,82.0,0.55,4,365
12.139209,27,43.67433,-79.45092,2,75,1,0,,,1,0
-39.04768,122,43.64183,-79.37735,0,692,30,0,,,1,83
13.549863,17,43.69052,-79.35163,0,84,3,0,,,1,363
1.5255576000000002,61,43.726279999999996,-79.25072,2,38,20,0,,,3,82
27.154522,114,43.77647,-79.31591999999998,2,39,1,5,64.0,2.14,6,180
-23.30625,77,43.62437,-79.47907,0,112,1,0,,,1,48
-34.091923,122,43.6408,-79.38035,0,219,3,0,,,5,365
-49.952225,122,43.64444,-79.39050999999998,0,1000,2,1,96.0,0.43,1,60
19.68828,21,43.67619000000001,-79.41414,0,89,1,0,,,1,128
23.577078,94,43.659,-79.41497,0,299,2,0,,,1,167
8.660683,71,43.64134,-79.42492,2,150,7,0,,,1,72
-13.86216,75,43.62921,-79.56991,2,396,3,0,,,2,178
-55.337646,8,43.78973,-79.39090999999998,0,179,1,0,,,1,244
-27.358034000000004,48,43.76911,-79.34380999999998,0,69,7,0,,,1,0
33.014847,68,43.72419,-79.41148000000003,3,32,1,0,,,15,85
36.961136,26,43.713,-79.23474,0,186,1,1,82.0,0.55,1,0
33.001118,68,43.72408,-79.41189,3,35,1,0,,,15,0
6.725879700000001,84,43.6059,-79.50699,0,65,1,5,81.0,2.21,3,0
-11.362792,64,43.65798,-79.50392,0,96,1,0,,,1,156
-12.250307,87,43.637370000000004,-79.40503000000002,0,98,1,3,81.0,1.29,62,119
16.778036,3,43.67409,-79.40091,0,100,14,1,82.0,0.55,5,123
48.8134,111,43.76171,-79.37849,2,703,2,0,,,1,90
15.835484,136,43.70774,-79.40074,3,15,1,0,,,1,84
-20.779524,6,43.65045,-79.3869,0,155,1,3,74.0,1.61,1,81
-32.831303000000005,122,43.647909999999996,-79.39104,0,90,1,3,87.0,1.43,1,87
-19.084785,122,43.64595,-79.39388000000002,0,129,1,2,31.0,2.0,1,169
2.7056901,73,43.80431,-79.2288,3,15,1,0,,,33,365
-23.140558,122,43.64165,-79.3822,0,200,1,1,77.0,0.6,3,218
55.141468,115,43.69642,-79.29198000000002,3,24,1,1,33.0,1.0,2,231
11.890715,27,43.6802,-79.44381,2,28,7,0,,,2,36
55.53068,120,43.66395,-79.40357,2,129,1,0,,,3,365
-11.394213,85,43.79325,-79.41163,2,39,3,0,,,4,365
9.987267,98,43.78885,-79.34047,2,41,1,2,70.0,0.85,6,0
56.065735,120,43.66382,-79.40188,2,115,1,0,,,3,365
56.065735,120,43.663740000000004,-79.40297,2,100,1,0,,,3,365
-23.97833,87,43.637840000000004,-79.40518,0,142,2,2,88.0,0.91,2,360
0.45007706,3,43.67185,-79.39019,0,119,2,0,,,1,342
-23.15666400000001,3,43.67145,-79.39836,0,1999,1,0,,,1,70
31.945856,61,43.72485,-79.26361999999997,0,134,3,0,,,1,365
7.1377225000000015,79,43.66013,-79.37201999999998,2,149,1,4,46.0,1.94,22,365
7.183534,79,43.66015,-79.37348,2,149,1,7,49.0,3.39,22,341
-27.777365000000003,122,43.64271,-79.38261,0,200,2,1,41.0,1.0,41,268
2.7058086,73,43.80364,-79.22858000000002,3,15,1,0,,,60,365
2.671894,9,43.7211,-79.42919,3,17,1,0,,,60,365
2.6722438,9,43.721709999999995,-79.42824,3,18,1,0,,,33,365
29.808662,129,43.780770000000004,-79.4049,2,35,1,1,95.0,0.44,5,66
-34.85041,88,43.66597,-79.35257,2,46,28,1,52.0,1.0,3,360
4.0348134,77,43.62295,-79.4806,0,90,6,1,76.0,0.61,1,41
23.603659,119,43.65307,-79.41758,0,79,3,4,78.0,1.79,2,66
15.67499,113,43.64313,-79.50098,0,125,2,1,89.0,0.48,1,269
53.83626999999999,3,43.668859999999995,-79.41764,0,900,2,2,71.0,1.18,18,265
-18.214806,30,43.78213,-79.34503000000002,3,39,2,1,60.0,0.91,1,21
12.711145,58,43.6231,-79.53792,2,51,1,0,,,1,365
-30.550884000000003,77,43.62285,-79.47946999999998,0,901,1,1,95.0,0.45,1,364
2.133238,122,43.64097,-79.39426999999998,2,84,1,0,,,1,180
44.783154,122,43.64702,-79.3921,0,89,1,3,79.0,1.43,5,207
-4.344391000000001,79,43.65737,-79.37052,0,51,10,1,57.0,1.0,12,342
9.762574,122,43.6443,-79.39179,2,150,2,0,,,2,69
6.2914777000000015,116,43.6687,-79.30373,0,60,1,3,32.0,1.53,1,0
18.478027,31,43.76576,-79.28878,2,34,1,2,61.0,1.03,11,0
20.264782,49,43.65403,-79.47015,0,65,2,0,,,1,180
18.328472,31,43.76555,-79.29029,2,34,1,4,67.0,1.97,11,68
18.946415,58,43.64015,-79.52389000000002,0,66,25,0,,,1,364
-33.46853,105,43.79677,-79.14151,2,39,30,0,,,1,243
0.12579674,119,43.651070000000004,-79.40828,2,58,7,0,,,43,59
9.486077,52,43.8035,-79.34727,2,79,2,1,83.0,0.54,1,67
2.577744,73,43.80402,-79.2285,3,15,1,0,,,33,365
2.577505,73,43.80405,-79.2277,3,15,1,0,,,33,365
31.6082,97,43.67854000000001,-79.34931999999998,0,119,2,1,54.0,1.0,10,361
17.058378,83,43.71247,-79.39208,2,55,1,0,,,4,342
15.611039000000002,40,43.66514,-79.56039,0,90,1,1,89.0,0.48,3,280
33.832390000000004,122,43.64215,-79.39976,0,150,1,0,,,1,357
-34.04261,79,43.65616,-79.37063,2,49,2,0,,,2,0
23.991999,94,43.65676,-79.40954,2,119,1,0,,,1,68
5.471274,138,43.75582,-79.50358,2,55,1,1,81.0,0.56,3,179
-33.9746,79,43.6573,-79.37028000000002,2,39,2,1,51.0,1.0,2,0
-42.45551,122,43.64225,-79.39081999999998,2,65,2,1,76.0,0.63,1,0
-41.087215,3,43.67153,-79.40951,0,82,2,0,,,1,0
-11.75739,85,43.78413,-79.39872,2,37,7,0,,,37,90
12.332414,32,43.66498,-79.4435,2,75,1,0,,,6,365
0.64597404,1,43.778079999999996,-79.28126999999998,0,150,1,0,,,1,358
8.445907,119,43.647220000000004,-79.40535,0,80,1,0,,,1,87
-26.665472,87,43.63596,-79.4016,0,249,14,0,,,3,0
-38.682537,79,43.65801,-79.37326,2,70,1,0,,,1,82
-12.705659,58,43.63841,-79.53798,0,90,180,0,,,1,268
-7.3604803,122,43.64719,-79.39361,0,150,60,0,,,1,129
-19.233631,129,43.75809,-79.40844,2,60,180,0,,,1,180
17.276606,122,43.64082,-79.38237,0,110,7,3,66.0,1.84,2,0
54.153244,70,43.69539,-79.37217,2,32,8,1,71.0,0.68,4,361
-10.976982,138,43.76439,-79.49373,2,45,1,0,,,1,0
-12.513461,2,43.60214000000001,-79.55424000000002,0,115,7,0,,,1,88
-2.5494995,32,43.667609999999996,-79.43134,0,60,5,2,45.0,2.0,2,0
56.001446,87,43.63558,-79.39988000000002,2,90,1,0,,,1,88
3.218402,129,43.75785,-79.40244,0,110,10,0,,,43,90
-34.831398,122,43.64418,-79.38964,0,98,5,0,,,6,307
-34.488197,122,43.64333,-79.38863,0,89,5,1,41.0,1.0,6,358
-2.177044,6,43.65837,-79.38233000000002,0,119,2,0,,,6,18
-2.1857900000000003,122,43.64233,-79.38158,0,89,7,1,92.0,0.46,6,354
-4.092902,122,43.64525,-79.39849,0,300,1,1,62.0,0.88,6,0
-39.63369,122,43.64411,-79.3929,0,98,5,0,,,6,169
2.4609666,9,43.736090000000004,-79.42948,2,60,1,2,66.0,1.02,13,356
25.41547000000001,4,43.72017,-79.34743,0,125,302,0,,,1,0
20.16433,19,43.663779999999996,-79.37626999999998,2,51,7,0,,,1,365
-8.933469,128,43.747209999999995,-79.28514,0,119,2,1,80.0,0.57,2,178
-14.16161,1,43.78952,-79.2531,2,65,1,1,89.0,0.48,1,84
-35.77252199999999,110,43.66513,-79.35217,2,48,7,0,,,3,352
-41.792126,132,43.78109,-79.25010999999998,0,84,2,0,,,1,177
-59.636875,77,43.62317,-79.47813000000002,0,98,2,3,61.0,1.64,3,157
9.684658,77,43.62126,-79.50237,2,39,7,0,,,5,0
26.302237,46,43.67022,-79.31891,0,224,2,1,84.0,0.53,1,336
-42.972713,110,43.65783,-79.35258,2,51,1,0,,,2,64
-11.427245,122,43.64154,-79.38046,0,200,1,7,52.0,3.39,1,42
-16.859306,122,43.64051,-79.39891,0,90,1,0,,,2,54
-9.727106,128,43.74756,-79.28578,0,100,2,0,,,2,0
43.53175,87,43.64346,-79.40928000000002,0,149,2,0,,,8,345
-42.63742,2,43.60629,-79.54822,2,39,7,0,,,1,89
20.461796,73,43.80543,-79.22739,3,15,1,0,,,33,365
44.265247,135,43.67899,-79.42898000000002,0,100,4,0,,,1,58
2.2218807000000003,123,43.768359999999994,-79.16304000000002,0,200,2,0,,,3,0
-33.91487,100,43.65909,-79.3644,2,98,1,0,,,1,365
0.6958696,110,43.65835,-79.35095,2,79,1,0,,,1,90
15.566834,129,43.7585,-79.40235,2,35,2,0,,,1,89
35.60091,25,43.73642,-79.44953000000002,3,15,1,0,,,33,365
-9.278556,6,43.651509999999995,-79.38118,0,110,2,4,40.0,1.9,1,80
15.682262,116,43.671279999999996,-79.30282,0,65,1,1,75.0,0.63,1,0
13.31681,111,43.76162,-79.39256,0,110,1,1,83.0,0.54,1,179
21.964512,122,43.63904,-79.39896999999998,0,180,1,2,74.0,0.97,2,89
-18.114866,23,43.66679,-79.38351999999998,0,200,2,0,,,1,74
-36.86749,29,43.696059999999996,-79.31736,2,45,3,0,,,5,360
35.60091,25,43.73742,-79.44816999999998,3,15,1,0,,,33,365
0.742283,46,43.67525,-79.32695,0,250,5,1,82.0,0.55,1,152
56.33647,69,43.721470000000004,-79.41259000000002,0,129,30,0,,,9,365
-17.169579000000002,23,43.67055,-79.38503,0,138,1,0,,,11,317
-48.767437,89,43.66771,-79.37563,0,281,1,0,,,1,178
-30.435736,33,43.72725,-79.48309,0,150,2,1,67.0,0.75,2,65
-5.805573000000001,21,43.68408,-79.40526,2,79,2,0,,,1,6
-2.343872,71,43.64887,-79.42856,0,65,2,1,80.0,0.57,3,5
-34.777313,0,43.81047,-79.25451,0,198,2,0,,,13,365
-34.517284000000004,110,43.663740000000004,-79.35266999999997,2,59,7,0,,,3,365
2.6336327,9,43.72044,-79.42819,3,18,1,0,,,33,365
18.605543,51,43.79502,-79.15961,0,49,2,2,78.0,1.03,1,0
6.4945765,50,43.64154,-79.45289,0,96,1,0,,,1,21
55.28654,115,43.69595,-79.29341,3,39,1,0,,,1,364
-3.1194613,87,43.641329999999996,-79.41588,0,149,1,0,,,1,176
-43.754868,6,43.65015,-79.38689000000002,2,65,1,1,91.0,0.47,1,64
-42.874454,72,43.59527,-79.53335,2,176,1,1,89.0,0.48,1,364
2.74974,9,43.7223,-79.42766,3,18,1,0,,,60,365
26.13568900000001,33,43.72712,-79.47547,0,139,30,0,,,1,0
30.004004,88,43.67512,-79.3509,0,156,60,0,,,2,263
-29.335697,12,43.68292,-79.27788000000002,2,129,2,0,,,1,176
14.740092,19,43.66619,-79.36346,0,100,3,0,,,1,119
-4.579093,87,43.64342,-79.40292,0,145,90,0,,,1,363
-20.918293,87,43.63562,-79.39954,2,80,14,1,57.0,1.0,3,90
-19.308985,87,43.6371,-79.4014,2,70,21,0,,,3,24
-28.308298,71,43.64663,-79.42925,0,149,2,0,,,3,91
-45.18795,104,43.68564,-79.37997,2,100,4,0,,,1,37
-17.799719,77,43.62352,-79.48723000000003,0,125,15,0,,,1,365
8.940975,124,43.722559999999994,-79.58962,3,20,1,1,65.0,0.79,3,5
-20.73363,6,43.66283,-79.38602,0,170,1,4,65.0,1.9,1,155
32.521618,109,43.636540000000004,-79.43179,2,105,90,0,,,3,0
-39.86738,31,43.75254,-79.28383000000002,2,70,1,1,74.0,0.64,1,180
30.413294,72,43.59199,-79.54145,0,118,4,1,51.0,1.0,1,246
-27.636305,129,43.777609999999996,-79.41212,0,80,1,0,,,1,158
30.064693,122,43.64589,-79.39905999999998,0,401,1,7,54.0,4.29,9,364
-13.794264000000002,122,43.63985,-79.39641,2,500,1,3,61.0,1.96,3,176
22.455591,6,43.660920000000004,-79.38539,0,110,11,0,,,1,123
14.980919,109,43.63465,-79.4326,0,101,2,1,86.0,0.51,6,180
-8.076367,77,43.6194,-79.49973,0,219,2,2,32.0,2.0,1,180
-5.2965574,62,43.65289,-79.40118000000002,0,89,1,6,77.0,2.86,3,51
-36.58301,62,43.653209999999994,-79.39925,0,89,1,4,70.0,2.22,3,41
-18.048326,132,43.78054,-79.24863,0,141,4,0,,,1,88
42.957817,73,43.79735,-79.23604,2,25,1,1,77.0,0.6,3,12
36.650654,90,43.71584,-79.29998,0,164,28,0,,,2,0
57.16099000000001,23,43.65713,-79.37554,0,100,1,0,,,3,0
3.4522297,11,43.77313,-79.25482,2,113,1,0,,,1,0
24.981249,84,43.60237,-79.50251,2,200,1,0,,,8,106
49.334087,84,43.6024,-79.50086999999998,2,149,1,0,,,8,0
35.609562,25,43.73612,-79.44904,3,15,1,0,,,60,365
2.7051146,73,43.80399,-79.22713,3,15,1,0,,,60,365
-26.927607,63,43.697990000000004,-79.55739,2,39,1,0,,,2,361
-10.58898,122,43.64154,-79.37831,0,110,14,0,,,14,54
31.253862,124,43.7238,-79.59005,3,20,1,1,74.0,0.65,3,0
17.215454,24,43.70584,-79.28589000000002,0,65,2,3,36.0,1.7,1,151
35.60868,25,43.73774,-79.4482,3,15,1,1,82.0,0.55,33,365
2.678187,73,43.80413,-79.22931,3,15,1,0,,,33,365
28.197184000000004,37,43.735479999999995,-79.26173,2,96,1,0,,,1,82
-33.43675,119,43.64689,-79.40578000000002,0,110,120,0,,,2,365
2.570832,9,43.73751,-79.42954,2,52,1,1,51.0,1.0,13,313
56.403942,79,43.65694000000001,-79.3732,2,37,30,0,,,29,365
21.97701,9,43.73615,-79.43028000000002,2,51,1,0,,,13,301
56.403942,79,43.65981,-79.37248000000002,2,37,30,0,,,29,365
56.403942,79,43.65995,-79.3735,2,37,30,0,,,29,365
-16.527908,139,43.72401,-79.45818,0,75,28,0,,,29,145
14.037976,49,43.65688,-79.45862,0,14,5,1,86.0,0.51,4,0
-23.376883,79,43.65172000000001,-79.36729,0,250,1,0,,,2,109
-15.020015,87,43.64312,-79.40371999999998,0,250,3,0,,,1,219
28.7209,124,43.72154000000001,-79.5878,3,20,1,2,72.0,1.13,3,20
-9.15822,94,43.66001,-79.42549,2,80,1,3,66.0,1.58,1,208
-35.94882600000001,93,43.69344,-79.33391999999998,2,39,3,0,,,5,360
29.99930800000001,95,43.76212,-79.34589,2,98,1,0,,,3,250
45.23411,78,43.790820000000004,-79.21889,2,32,14,0,,,2,64
6.7440104000000005,84,43.60205,-79.50248,2,149,1,1,83.0,0.54,8,110
25.27263,84,43.60031,-79.50133000000002,2,159,1,1,47.0,1.0,8,87
25.69865,84,43.60229,-79.5027,2,159,1,1,68.0,0.73,8,110
6.8122916,84,43.60074,-79.50121,2,132,1,0,,,8,106
6.3744135,84,43.60079,-79.50134,2,132,1,0,,,8,106
-16.11407,84,43.602059999999994,-79.50278,2,149,1,0,,,8,101
11.949306,136,43.70521,-79.40228,2,34,2,1,78.0,0.59,1,189
2.6763153,9,43.72249,-79.42963,3,15,1,0,,,33,365
-42.27336500000001,27,43.67687,-79.44958000000003,2,55,2,0,,,3,364
2.6453364,73,43.80545,-79.22881,3,15,1,0,,,33,343
-31.64289500000001,32,43.66363,-79.43183,0,89,3,1,54.0,1.0,1,90
13.058245,27,43.67575,-79.44998000000002,2,60,2,0,,,3,363
-42.35379,27,43.6754,-79.44803,2,45,2,0,,,3,364
-59.87534,50,43.64718,-79.47858000000002,2,58,5,1,48.0,1.0,2,75
-34.072964,32,43.66587,-79.42526,0,63,1,0,,,1,131
-8.846592,37,43.73814,-79.2433,0,31,20,1,66.0,0.77,6,0
31.321318,95,43.76555,-79.32495,2,25,2,1,73.0,0.65,1,158
13.463136,94,43.66082,-79.42734,0,225,30,0,,,8,79
-31.176064,6,43.66509,-79.38769,2,129,2,0,,,4,180
-40.1973,56,43.68468,-79.42172,2,49,1,2,82.0,1.03,1,0
-27.72667,110,43.66337,-79.35361,0,115,2,0,,,2,257
2.1298451000000003,32,43.66584,-79.43674,0,141,3,2,35.0,1.03,3,93
-25.127192,6,43.665440000000004,-79.38776,0,149,2,0,,,2,214
-33.98617,100,43.66042,-79.36036999999997,0,100,90,0,,,2,220
15.729057,6,43.650909999999996,-79.383,0,72,1,1,82.0,0.55,6,189
-45.41056,122,43.64263,-79.4014,0,119,2,0,,,1,7
-9.980688,6,43.65005,-79.38174000000002,0,139,3,3,78.0,1.58,2,347
13.075665,3,43.6667,-79.40509,2,79,2,0,,,1,66
-25.290522,87,43.63835,-79.40114,0,93,5,1,36.0,1.0,1,2
-55.508343,122,43.63823,-79.3983,0,104,7,1,36.0,1.0,1,1
-52.884903,122,43.639379999999996,-79.39787,0,150,1,0,,,1,35
35.609562,25,43.7378,-79.44761,3,15,1,0,,,33,365
-42.3657,88,43.667629999999996,-79.35216,2,119,2,0,,,1,180
-15.466592000000002,122,43.64108,-79.38266999999998,0,999,1,0,,,7,0
25.919807,110,43.659459999999996,-79.34128,0,174,7,1,58.0,1.0,30,351
-21.749094,122,43.644459999999995,-79.3899,0,180,1,2,79.0,1.09,1,163
38.305492,49,43.660090000000004,-79.45818,0,110,3,1,36.0,1.0,1,67
-9.719217,94,43.6611,-79.42817,0,250,30,0,,,8,131
-10.357155,93,43.69812,-79.32966,0,898,1,1,87.0,0.5,3,202
-20.240309,6,43.6665,-79.38892,0,121,1,0,,,1,149
36.353153000000006,94,43.661120000000004,-79.42835,0,500,30,0,,,8,85
4.13741,56,43.682809999999996,-79.42824,0,100,28,0,,,3,210
42.41118,96,43.71968,-79.53782,0,149,1,0,,,3,98
-26.334997,68,43.73265,-79.39446,0,86,1,2,61.0,1.15,3,258
35.60821,25,43.73742,-79.44787,3,15,1,0,,,33,363
21.041822,5,43.76132,-79.4489,2,70,1,0,,,1,365
26.922642,79,43.65713,-79.37432,2,39,2,0,,,1,0
-18.321999,139,43.72345,-79.4567,0,87,30,0,,,29,312
5.904925,37,43.741659999999996,-79.23638000000003,2,51,3,0,,,1,362
33.532684,95,43.7583,-79.34384,0,105,1,1,62.0,0.86,1,351
-20.525455,6,43.65467,-79.38768,2,121,3,0,,,1,89
42.40319,96,43.720240000000004,-79.53912,2,59,1,2,64.0,1.25,3,8
-32.31493,62,43.65075,-79.39067,0,150,1,1,82.0,0.55,1,179
43.437866,96,43.71925,-79.5388,2,59,1,0,,,3,8
-0.87017596,94,43.66121,-79.42798,2,60,4,0,,,1,60
6.969869,77,43.62262,-79.47843,2,48,2,0,,,1,66
-32.631767,110,43.666579999999996,-79.33386999999998,0,150,2,2,61.0,1.46,1,364
35.97543,86,43.79456,-79.42095,2,51,1,0,,,2,90
-17.704353,113,43.63492,-79.51462,0,500,4,2,39.0,2.0,3,89
-14.259414,6,43.64952,-79.38188000000002,0,106,1,3,65.0,1.64,11,28
54.970848,122,43.64155,-79.38116,2,39,1,3,36.0,1.64,1,27
9.503205,103,43.641420000000004,-79.44184,0,119,2,0,,,1,89
14.208468,30,43.7834,-79.35539,0,98,1,0,,,1,238
2.7062442000000004,73,43.804159999999996,-79.22765,3,15,1,1,69.0,0.71,33,365
55.769287,103,43.6439,-79.44256999999998,0,100,14,1,72.0,0.67,2,96
-15.655568,89,43.66794,-79.37538,0,98,1,2,51.0,1.09,1,82
10.412398,23,43.65617,-79.37525,2,60,3,0,,,2,89
26.481964,122,43.64155,-79.37987,0,200,10,0,,,43,63
42.706394,86,43.79514,-79.4327,2,35,2,0,,,1,179
19.900045,87,43.643229999999996,-79.41118,2,51,1,1,42.0,1.0,3,99
0.44301742,62,43.65652,-79.39178000000003,0,98,8,0,,,1,89
9.41023,87,43.644420000000004,-79.41011,2,70,2,2,79.0,1.09,3,137
5.9362445,24,43.712379999999996,-79.26785,2,61,1,0,,,2,0
21.886106,87,43.644859999999994,-79.41199999999998,2,60,1,1,61.0,0.88,3,143
12.422373,62,43.64904,-79.40326,2,60,30,0,,,5,33
-53.04428000000001,122,43.64281,-79.3831,0,125,30,0,,,14,364
-34.5832,68,43.73178,-79.39438,0,125,2,2,58.0,1.03,3,270
-17.820251000000006,7,43.76737,-79.38065999999998,0,125,14,1,78.0,0.59,1,152
40.36179,31,43.76599,-79.27441999999998,2,35,3,1,85.0,0.52,3,341
-2.7992241,122,43.641059999999996,-79.39743,0,86,30,0,,,1,341
8.048005999999999,50,43.65007,-79.47778000000002,0,401,28,0,,,7,365
7.545114,13,43.765859999999996,-79.52396,0,1250,1,0,,,1,87
8.420753,62,43.6484,-79.403,0,1201,1,0,,,1,90
-28.717316,71,43.6411,-79.42322,0,75,1,1,75.0,0.63,1,89
5.910932,19,43.66706,-79.37206,0,129,7,0,,,30,0
5.1359644,75,43.6273,-79.57585,2,32,7,0,,,1,84
-26.73932000000001,5,43.75274,-79.45429,2,96,3,0,,,1,45
-17.272856,107,43.717040000000004,-79.49229,0,450,2,0,,,1,361
2.3246546,57,43.73658,-79.26495,2,35,2,0,,,5,156
6.9003725000000005,122,43.645179999999996,-79.39016,2,79,30,0,,,6,89
6.924911,122,43.644870000000004,-79.39027,2,13000,30,0,,,6,365
2.3586514,57,43.73659,-79.26510999999998,2,35,2,0,,,5,156
6.9217815,122,43.64653,-79.38922,2,157,30,0,,,6,0
2.3924859,57,43.73654000000001,-79.26578,2,45,2,0,,,5,179
20.74752,57,43.7367,-79.26605,2,35,2,1,74.0,0.64,5,179
25.414673,14,43.67175,-79.34038000000002,0,89,2,0,,,5,270
-33.99129,122,43.64731,-79.37451,0,174,90,0,,,2,238
6.9003725000000005,122,43.64493,-79.38915,2,79,30,0,,,6,89
6.9250693,122,43.64606,-79.39026,2,84,30,0,,,6,89
6.921806,122,43.64529,-79.38871,2,157,30,0,,,6,89
-9.8082285,49,43.65619,-79.45752,0,150,7,0,,,2,0
-25.259714,27,43.678470000000004,-79.45009,2,111,1,0,,,4,0
14.966737,95,43.7578,-79.31994,2,39,30,0,,,1,99
44.01123,119,43.647690000000004,-79.40711,0,108,1,1,61.0,0.88,1,353
-35.42388,23,43.65768,-79.37550999999998,0,65,2,0,,,1,80
-25.479841,122,43.64157,-79.39664,0,75,30,0,,,4,31
-0.53954464,82,43.71594,-79.3986,2,110,1,0,,,3,89
-0.53954464,82,43.7152,-79.39878,2,98,1,0,,,3,89
7.395372,109,43.63782,-79.43764,2,150,5,0,,,3,148
-36.740307,23,43.66183,-79.38258,0,118,1,0,,,1,0
28.595852,3,43.67145,-79.39282,0,1300,1,0,,,1,365
-24.531433,33,43.733940000000004,-79.47839,2,90,1,0,,,1,0
-27.597813,122,43.64134,-79.39671,0,75,30,0,,,4,0
8.472538,62,43.64805,-79.40313,0,112,13,0,,,5,180
-2.8523755,62,43.64767,-79.40359000000002,0,125,13,0,,,5,180
-22.863827,122,43.63985,-79.39657,0,198,1,0,,,1,174
29.89078,46,43.67069,-79.32139000000002,0,122,1,1,62.0,0.86,1,90
-22.459944,129,43.7623,-79.41032,0,299,30,0,,,1,362
35.652756,16,43.74615,-79.38814,2,67,1,3,75.0,1.64,11,0
-3.3206491,17,43.68638,-79.35454,0,188,2,0,,,1,24
